a,b,relationship,weight
TPL,STLD,pearson,740.1514390867467
TPL,STT,pearson,637.3180122878097
TPL,STX,pearson,673.6447686774493
TPL,SYF,pearson,716.8819265156222
TPL,TDY,pearson,618.3144952090315
TPL,TEL,pearson,749.4719752989187
TPL,TER,pearson,621.4433895180285
TPL,TFC,pearson,658.0373413687522
TPR,ALGN,pearson,614.6642981301659
TPR,AME,pearson,684.659963422607
TPR,AMP,pearson,673.0428915818248
TPR,AMZN,pearson,655.2016958097429
TPR,APO,pearson,698.8824786873475
TPR,APTV,pearson,630.8166155994253
TPR,AXP,pearson,711.9028599547574
TPR,BA,pearson,695.3651562158058
TPR,BAC,pearson,651.2814924323584
TPR,BKNG,pearson,633.5869591659881
TPR,BX,pearson,675.0003970416717
TPR,C,pearson,771.2979126816502
TPR,CBRE,pearson,605.6050966327722
TPR,CCL,pearson,720.7958609039104
TPR,CFG,pearson,735.5295655461788
TPR,CMI,pearson,632.5862812760413
TPR,COF,pearson,690.1710311216779
TPR,CPAY,pearson,728.7053562821123
TPR,CSCO,pearson,610.4903573189047
TPR,CTSH,pearson,615.5982066600803
TPR,CZR,pearson,637.3072716967696
TPR,DASH,pearson,707.5090405455029
TPR,DD,pearson,637.4358830155818
TPR,DELL,pearson,653.9593927505086
TPR,DFS,pearson,600.8067007026284
TPR,DIS,pearson,667.4081862980963
TPR,DOV,pearson,709.5356173074267
TPR,EMR,pearson,686.6999095263151
TPR,EQIX,pearson,621.6512735014977
TPR,FFIV,pearson,659.5047010884059
TPR,FITB,pearson,660.0724012056149
TPR,FTNT,pearson,644.1517608541853
TPR,FTV,pearson,742.9526467878123
TPR,GE,pearson,611.1687907616106
TPR,GNRC,pearson,613.7298132515227
TPR,GRMN,pearson,612.3491784431691
TPR,GS,pearson,759.7331774869098
TPR,HBAN,pearson,741.14371439088
TPR,HLT,pearson,773.6940404906808
TPR,HPE,pearson,617.9117470112415
TPR,HST,pearson,603.9548581280504
TPR,HWM,pearson,662.9136333365152
TPR,IP,pearson,702.7238282841022
TPR,IVZ,pearson,689.4057981882064
TPR,JBL,pearson,726.2551300589787
TPR,JCI,pearson,644.5890961599662
TPR,JPM,pearson,727.7770606418325
TPR,KEY,pearson,676.9691479195684
TPR,KKR,pearson,648.5402908003796
TPR,KLAC,pearson,639.9608963882375
TPR,KMX,pearson,605.7478209282265
TPR,LRCX,pearson,611.8822709075757
TPR,LYV,pearson,653.9172121305343
TPR,MAR,pearson,646.3685014667557
TPR,MCHP,pearson,612.9561788206678
TPR,MCO,pearson,652.5369851766491
TPR,META,pearson,671.3719816774487
TPR,MS,pearson,744.3638525690324
TPR,MTB,pearson,660.9774334572869
TPR,NCLH,pearson,700.8017693860481
TPR,NDAQ,pearson,674.0566915849765
TPR,NRG,pearson,651.0365329332935
TPR,NTRS,pearson,638.5505367335738
TPR,NXPI,pearson,657.4125902022507
TPR,ON,pearson,631.6301366995142
TPR,PFG,pearson,610.9677106590367
TPR,PH,pearson,731.327396364485
TPR,PNC,pearson,646.526532042492
TPR,PNR,pearson,696.9819677160093
TPR,PODD,pearson,625.2392058836709
TPR,PPG,pearson,623.5115322669628
TPR,RCL,pearson,679.4484919251975
TPR,RF,pearson,692.5467349586112
TPR,RJF,pearson,747.8546597502809
TPR,RL,pearson,912.8255386371487
TPR,SCHW,pearson,637.0650944398008
TPR,SPG,pearson,706.8469999021601
TPR,STLD,pearson,612.9119986444205
TPR,STT,pearson,634.1215071840836
TPR,STX,pearson,673.8849834355169
TPR,SW,pearson,646.0708770376658
TPR,SYF,pearson,700.664024094728
TPR,TFC,pearson,688.0507940944251
TRGP,A,pearson,603.5285311418495
TRGP,ADI,pearson,637.5543916090987
TRGP,ADSK,pearson,614.1718799154972
TRGP,AMAT,pearson,669.6996266335341
TRGP,AMD,pearson,669.0117453765428
TRGP,AME,pearson,739.8841569070137
TRGP,AMP,pearson,735.8569258906737
TRGP,AMZN,pearson,622.9122586972954
TRGP,ANSS,pearson,694.523673619174
TRGP,APA,pearson,755.8003934217278
TRGP,APH,pearson,644.7329178114237
TRGP,APO,pearson,839.5634025132792
TRGP,AVB,pearson,610.9496177510201
TRGP,AXP,pearson,780.238593337847
TRGP,BA,pearson,677.9904339046471
TRGP,BAC,pearson,754.9893056104892
TRGP,BBY,pearson,617.3851169929255
TRGP,BK,pearson,684.391233770448
TRGP,BKNG,pearson,646.9146170642763
TRGP,BKR,pearson,836.0111830258599
TRGP,BLK,pearson,641.2592236165785
TRGP,BSX,pearson,703.3885021637832
TRGP,BX,pearson,769.5483698483413
TRGP,C,pearson,755.0570545112249
TRGP,CARR,pearson,649.4894552704232
TRGP,CAT,pearson,642.4621340656425
TRGP,CBRE,pearson,726.7417012307012
TRGP,CCL,pearson,677.4877554740353
TRGP,CDNS,pearson,635.0444215884518
TRGP,CDW,pearson,697.1852547608162
TRGP,CEG,pearson,668.4597360499728
TRGP,CFG,pearson,778.2136380565312
TRGP,CMI,pearson,774.5035937707229
TRGP,COF,pearson,703.0085307044658
TRGP,COP,pearson,727.1635514450444
TRGP,CPAY,pearson,811.5674368045867
TRGP,CRWD,pearson,651.2916716049501
TRGP,CSCO,pearson,742.7417034745282
TRGP,CTRA,pearson,811.116520395287
TRGP,CTVA,pearson,626.262638700565
TRGP,CVX,pearson,689.4665960364675
TRGP,DASH,pearson,706.2246513047264
TRGP,DD,pearson,715.4807160035591
TRGP,DELL,pearson,708.5821741143993
TRGP,DFS,pearson,641.5052515233566
TRGP,DIS,pearson,630.3750423258832
TRGP,DLR,pearson,639.7937874943054
TRGP,DOV,pearson,789.7015237542408
TRGP,DVN,pearson,753.8277296966464
TRGP,DXCM,pearson,641.919074238641
TRGP,EMR,pearson,723.2162675587847
TRGP,EOG,pearson,704.8917624459673
TRGP,EQIX,pearson,676.6528400411324
TRGP,EQT,pearson,747.3600853709893
TRGP,ESS,pearson,611.3573136706923
TRGP,ETN,pearson,634.2083683010036
TRGP,ETR,pearson,644.1689512644774
TRGP,EXE,pearson,702.9599709349595
TRGP,EXPE,pearson,605.9905812570232
TRGP,FANG,pearson,813.3628064682283
TRGP,FCX,pearson,729.5898462946254
TRGP,FFIV,pearson,674.2902456354029
TRGP,FI,pearson,669.9674091560443
TRGP,FITB,pearson,716.6592766606216
TRGP,FOX,pearson,625.010598971457
TRGP,FOXA,pearson,620.7146333633558
TRGP,FTNT,pearson,732.1326974832864
TRGP,FTV,pearson,808.45118417678
TRGP,GE,pearson,737.7915479913078
TRGP,GEHC,pearson,653.936632747529
TRGP,GEN,pearson,682.5033189821908
TRGP,GEV,pearson,687.0362661913867
TRGP,GL,pearson,675.9244476759204
TRGP,GLW,pearson,696.9804551948702
TRGP,GPN,pearson,627.2545889628373
TRGP,GRMN,pearson,663.7938566879508
TRGP,GS,pearson,789.0778952896409
TRGP,HAL,pearson,802.7734001478104
TRGP,HBAN,pearson,790.4886397731002
TRGP,HES,pearson,731.9171230404668
TRGP,HPE,pearson,633.2750689852825
TRGP,HUBB,pearson,621.2985965053018
TRGP,HWM,pearson,814.9024342278592
TRGP,IP,pearson,641.4211482197379
TRGP,IR,pearson,634.7498595168959
TRGP,IRM,pearson,631.7697945077565
TRGP,ISRG,pearson,681.0714800768087
TRGP,IVZ,pearson,673.8695808280481
TRGP,J,pearson,732.4227206546465
TRGP,JBL,pearson,770.416798316283
TRGP,JCI,pearson,745.3173810645268
TRGP,JPM,pearson,724.5255150165966
TRGP,KEY,pearson,719.2216315734702
TRGP,KEYS,pearson,643.5900882379206
TRGP,KKR,pearson,786.3507668927913
TRGP,KLAC,pearson,762.8097820647008
TRGP,KMI,pearson,796.7697414317709
TRGP,LRCX,pearson,741.828556432089
TRGP,LUV,pearson,620.3286150296404
TRGP,LYV,pearson,638.1626873428627
TRGP,MA,pearson,654.4620658076649
TRGP,MAR,pearson,613.1222511449405
TRGP,MCHP,pearson,635.7515728450852
TRGP,MCO,pearson,719.3372680886577
TRGP,MET,pearson,771.0143973474259
TRGP,META,pearson,648.2268908782838
TRGP,MMM,pearson,722.9978734297869
TRGP,MPC,pearson,715.3461350417364
TRGP,MPWR,pearson,645.2339503327345
TRGP,MS,pearson,799.5106978980477
TRGP,MSCI,pearson,629.2754385593768
TRGP,MTB,pearson,665.9041348349145
TRGP,MU,pearson,780.4325841093588
TRGP,NCLH,pearson,641.5429443560676
TRGP,NDAQ,pearson,737.9064780913315
TRGP,NDSN,pearson,610.9661717112984
TRGP,NI,pearson,734.6663172675012
TRGP,NRG,pearson,775.700919268695
TRGP,NSC,pearson,604.2374398354867
TRGP,NTRS,pearson,699.1336608628554
TRGP,NUE,pearson,719.1423382236179
TRGP,NVDA,pearson,627.7075999705584
TRGP,NWS,pearson,621.767915272313
TRGP,NWSA,pearson,610.9926428529997
TRGP,NXPI,pearson,621.922575873152
TRGP,OKE,pearson,894.2777665576984
TRGP,ORCL,pearson,620.833903021031
TRGP,OXY,pearson,664.6649038949412
TRGP,PANW,pearson,669.4392215199487
TRGP,PEG,pearson,672.7296997659311
TRGP,PFG,pearson,778.8184435547541
TRGP,PH,pearson,795.0245475616314
TRGP,PLD,pearson,603.6567590481625
TRGP,PNC,pearson,665.8318854415817
TRGP,PNR,pearson,729.2318349208597
TRGP,PODD,pearson,696.801404310577
TRGP,PRU,pearson,690.3671376455839
TRGP,PSX,pearson,710.7023028495016
TRGP,PTC,pearson,603.2121666305145
TRGP,QCOM,pearson,718.7941829750524
TRGP,RCL,pearson,668.7184297382415
TRGP,RF,pearson,716.1129216596701
TRGP,RJF,pearson,746.7222896069301
TRGP,RL,pearson,648.6290995515722
TRGP,ROK,pearson,642.5109429871628
TRGP,SBUX,pearson,620.445599610555
TRGP,SCHW,pearson,656.0795367713235
TRGP,SLB,pearson,688.9648512177504
TRGP,SNA,pearson,607.2572556668448
TRGP,SNPS,pearson,659.3960236622379
TRGP,SPG,pearson,732.2994808670236
TRGP,SPGI,pearson,627.8035350563962
TRGP,STLD,pearson,754.0757942009016
TRGP,STT,pearson,713.538868824581
TRGP,STX,pearson,714.5928271510426
TRGP,SW,pearson,652.8809204928347
TRGP,SYF,pearson,753.1688111436996
TRGP,SYK,pearson,610.989429134635
TRGP,TDG,pearson,626.4484768827642
TRGP,TDY,pearson,659.6016484555267
TRGP,TEL,pearson,725.7058310508626
TRGP,TFC,pearson,743.2370059140625
TRGP,TKO,pearson,628.3320930748963
TRGP,TPL,pearson,838.7044870090666
TRGP,TPR,pearson,632.4178841136151
TRMB,A,pearson,761.0927435266436
TRMB,AAPL,pearson,667.8613994839417
TRMB,ACN,pearson,600.9511302411801
TRMB,ADI,pearson,778.2921544526989
TRMB,ADSK,pearson,753.7353730976556
TRMB,ALB,pearson,625.5610339818793
TRMB,ALGN,pearson,767.2231546485336
TRMB,AMAT,pearson,722.4666254397447
TRMB,AMD,pearson,754.7115608137275
TRMB,AME,pearson,835.2054462224146
TRMB,AMP,pearson,811.181894453445
TRMB,AMZN,pearson,807.4537629323528
TRMB,ANSS,pearson,772.8114943326077
TRMB,APA,pearson,727.5664680654331
TRMB,APD,pearson,709.1240207900553
TRMB,APH,pearson,708.6738964744569
TRMB,APO,pearson,866.8233780915612
TRMB,APTV,pearson,730.3151967011447
TRMB,ARE,pearson,657.779498183803
TRMB,AVB,pearson,658.1305420703756
TRMB,AVGO,pearson,659.6408745982742
TRMB,AXP,pearson,899.5897959582425
TRMB,BA,pearson,770.13999140856
TRMB,BAC,pearson,764.426766520738
TRMB,BBY,pearson,648.4167013157323
TRMB,BEN,pearson,672.2670793087568
TRMB,BK,pearson,758.4179930656635
TRMB,BKNG,pearson,708.5670275184781
TRMB,BKR,pearson,759.6571714897611
TRMB,BLK,pearson,774.9965174217247
TRMB,BR,pearson,709.4903166509824
TRMB,BSX,pearson,669.0327421106639
TRMB,BX,pearson,872.536781440902
TRMB,BXP,pearson,712.5741970353032
TRMB,C,pearson,846.1991706257526
TRMB,CARR,pearson,796.4168465534048
TRMB,CAT,pearson,810.5246720036288
TRMB,CBRE,pearson,783.0692309388837
TRMB,CCL,pearson,788.1411129209433
TRMB,CDNS,pearson,688.1709912894397
TRMB,CDW,pearson,798.4911487157393
TRMB,CEG,pearson,624.387435326034
TRMB,CFG,pearson,850.5068514421057
TRMB,CMI,pearson,817.8821001744246
TRMB,COF,pearson,833.6254605282809
TRMB,COP,pearson,699.6101707801636
TRMB,CPAY,pearson,872.0064546471401
TRMB,CPRT,pearson,690.0436451503564
TRMB,CRM,pearson,656.0915285847841
TRMB,CRWD,pearson,655.737206349917
TRMB,CSCO,pearson,820.2837901543292
TRMB,CSGP,pearson,701.3878953851196
TRMB,CSX,pearson,669.5983544823405
TRMB,CTRA,pearson,659.4391130340574
TRMB,CTSH,pearson,668.0585484138386
TRMB,CTVA,pearson,648.2137792026962
TRMB,CVX,pearson,641.2960474878028
TRMB,CZR,pearson,723.4947599884634
TRMB,DAL,pearson,748.2620255943077
TRMB,DASH,pearson,775.1939116203594
TRMB,DAY,pearson,678.4157426563771
TRMB,DD,pearson,776.1910887260116
TRMB,DE,pearson,692.5903215773716
TRMB,DELL,pearson,746.6855480694302
TRMB,DFS,pearson,770.4297043672269
TRMB,DIS,pearson,772.5444094195477
TRMB,DLR,pearson,679.5542735046068
TRMB,DOV,pearson,872.708036221016
TRMB,DOW,pearson,700.4341553758732
TRMB,DVN,pearson,729.222589525345
TRMB,DXCM,pearson,689.4678455320014
TRMB,EFX,pearson,621.8345096453972
TRMB,EMN,pearson,731.4228067123487
TRMB,EMR,pearson,859.4441398817577
TRMB,EOG,pearson,686.3376252496688
TRMB,EPAM,pearson,657.0392304832876
TRMB,EQIX,pearson,727.4279538288064
TRMB,EQR,pearson,667.0200602983497
TRMB,ESS,pearson,655.4263867050763
TRMB,ETN,pearson,697.386749973404
TRMB,FANG,pearson,750.8352223216311
TRMB,FCX,pearson,726.9901967514455
TRMB,FDS,pearson,624.9388337803388
TRMB,FDX,pearson,672.2730186534283
TRMB,FFIV,pearson,723.8155697012157
TRMB,FI,pearson,688.3144557869155
TRMB,FICO,pearson,675.4756322390118
TRMB,FITB,pearson,793.937317628736
TRMB,FOX,pearson,701.0610750861906
TRMB,FOXA,pearson,683.9306090146207
TRMB,FRT,pearson,620.8886041121839
TRMB,FTNT,pearson,789.4097053075793
TRMB,FTV,pearson,870.5970924954673
TRMB,GE,pearson,774.535918309041
TRMB,GEHC,pearson,657.4084654327355
TRMB,GEN,pearson,743.6408651412636
TRMB,GEV,pearson,650.8267542663687
TRMB,GL,pearson,708.6222892707495
TRMB,GLW,pearson,805.9851328123254
TRMB,GNRC,pearson,710.9732854504915
TRMB,GOOG,pearson,615.2911420286839
TRMB,GOOGL,pearson,603.6291417922636
TRMB,GPN,pearson,781.2347366764292
TRMB,GRMN,pearson,718.9842708816343
TRMB,GS,pearson,889.0983536243341
TRMB,HAL,pearson,778.1732707847286
TRMB,HBAN,pearson,867.3657314235898
TRMB,HES,pearson,679.4592013535671
TRMB,HLT,pearson,730.6168003790979
TRMB,HON,pearson,624.2883145090859
TRMB,HPE,pearson,698.7241721020628
TRMB,HPQ,pearson,675.8059504781361
TRMB,HST,pearson,775.3747600567233
TRMB,HUBB,pearson,734.1827667656487
TRMB,HWM,pearson,832.4174885693285
TRMB,IEX,pearson,630.8237259885625
TRMB,IFF,pearson,619.2058737548218
TRMB,INTU,pearson,632.14524944987
TRMB,IP,pearson,722.3213970887483
TRMB,IQV,pearson,678.2201970153559
TRMB,IR,pearson,743.5450194603387
TRMB,IRM,pearson,683.0595784877794
TRMB,ISRG,pearson,717.36162189384
TRMB,IT,pearson,700.162317833873
TRMB,ITW,pearson,731.6526760594178
TRMB,IVZ,pearson,768.4514452614721
TRMB,J,pearson,801.4846650806373
TRMB,JBHT,pearson,611.2360936558854
TRMB,JBL,pearson,857.1071873225197
TRMB,JCI,pearson,795.6063613025817
TRMB,JPM,pearson,809.4192687847553
TRMB,KEY,pearson,809.127375484068
TRMB,KEYS,pearson,808.7624650755761
TRMB,KIM,pearson,697.5259332218975
TRMB,KKR,pearson,787.3986043310382
TRMB,KLAC,pearson,852.287606152012
TRMB,KMX,pearson,619.5740412255993
TRMB,LH,pearson,630.7767165092067
TRMB,LII,pearson,678.6301897786637
TRMB,LIN,pearson,653.7389550993837
TRMB,LRCX,pearson,819.8714416782341
TRMB,LUV,pearson,694.8520223612965
TRMB,LYB,pearson,729.8787747694255
TRMB,LYV,pearson,679.6643688581361
TRMB,MA,pearson,709.7247624295157
TRMB,MAR,pearson,730.4137058847411
TRMB,MAS,pearson,747.7451725319902
TRMB,MCHP,pearson,798.7638976965976
TRMB,MCO,pearson,782.005171282245
TRMB,MET,pearson,845.2275770641405
TRMB,META,pearson,756.5460457593986
TRMB,MGM,pearson,606.4642043237106
TRMB,MHK,pearson,710.3061614634715
TRMB,MLM,pearson,632.403187099063
TRMB,MMM,pearson,794.4408598976956
TRMB,MPC,pearson,655.7029231564359
TRMB,MPWR,pearson,743.7967196932428
TRMB,MS,pearson,879.1574019338029
TRMB,MSCI,pearson,751.0443541629897
TRMB,MSFT,pearson,639.5328979480777
TRMB,MTB,pearson,799.128526743274
TRMB,MTD,pearson,649.9017781266156
TRMB,MU,pearson,797.029840218315
TRMB,NCLH,pearson,728.7949247606219
TRMB,NDAQ,pearson,803.634504914696
TRMB,NDSN,pearson,814.2682339443822
TRMB,NFLX,pearson,634.5967972438841
TRMB,NOW,pearson,644.4633215070714
TRMB,NRG,pearson,695.1197514102188
TRMB,NSC,pearson,722.7818816332076
TRMB,NTRS,pearson,820.1650587870072
TRMB,NUE,pearson,745.6965337171014
TRMB,NVDA,pearson,648.2473570323157
TRMB,NWS,pearson,746.3621203401608
TRMB,NWSA,pearson,730.7793521686519
TRMB,NXPI,pearson,789.8070668198634
TRMB,ODFL,pearson,657.9990824964642
TRMB,OKE,pearson,694.6503166652312
TRMB,ON,pearson,722.1032712552384
TRMB,ORCL,pearson,695.7566531307939
TRMB,OXY,pearson,649.5686274190143
TRMB,PANW,pearson,760.1937889435263
TRMB,PAYC,pearson,649.4618517017584
TRMB,PCAR,pearson,617.1023093640156
TRMB,PEG,pearson,626.6425366900352
TRMB,PFG,pearson,795.6410708097948
TRMB,PH,pearson,887.7279861246877
TRMB,PKG,pearson,678.1617311610026
TRMB,PLD,pearson,701.3913712470747
TRMB,PNC,pearson,779.944803254447
TRMB,PNR,pearson,840.9025774083232
TRMB,PODD,pearson,674.1855002134032
TRMB,PPG,pearson,695.7856909893773
TRMB,PRU,pearson,778.2104353610123
TRMB,PSX,pearson,710.7243437420738
TRMB,PTC,pearson,652.0108709873517
TRMB,PYPL,pearson,619.6662988680409
TRMB,QCOM,pearson,848.740643099525
TRMB,RCL,pearson,714.8043076737753
TRMB,RF,pearson,836.5934675627134
TRMB,RJF,pearson,864.0625942089655
TRMB,RL,pearson,742.0891928620227
TRMB,ROK,pearson,678.627704356071
TRMB,ROP,pearson,614.813828543921
TRMB,RVTY,pearson,632.745539229347
TRMB,SBUX,pearson,690.8736508001639
TRMB,SCHW,pearson,753.6595825291391
TRMB,SHW,pearson,692.7753832740641
TRMB,SLB,pearson,694.6215008564851
TRMB,SNA,pearson,708.5423494708037
TRMB,SNPS,pearson,736.0028535987003
TRMB,SOLV,pearson,625.9149824910586
TRMB,SPG,pearson,732.1639035611428
TRMB,SPGI,pearson,681.3590081079253
TRMB,STLD,pearson,780.2908482518726
TRMB,STT,pearson,796.2335667244821
TRMB,STX,pearson,813.8529563754643
TRMB,SW,pearson,761.3083270699998
TRMB,SWK,pearson,768.577234335868
TRMB,SYF,pearson,880.0303573605838
TRMB,SYK,pearson,709.0483704167183
TRMB,TDG,pearson,624.5680286428133
TRMB,TDY,pearson,747.4105287242951
TRMB,TECH,pearson,639.7636521694536
TRMB,TEL,pearson,859.1424475242338
TRMB,TFC,pearson,827.8306136580677
TRMB,TGT,pearson,649.6669931433458
TRMB,TMO,pearson,611.7139608769263
TRMB,TPL,pearson,765.198565207116
TRMB,TPR,pearson,718.9271311396922
TRMB,TRGP,pearson,799.96023221383
TROW,A,pearson,702.3522380462658
TROW,AAPL,pearson,779.1325421174694
TROW,ADI,pearson,720.2424149086124
TROW,ADP,pearson,613.4906641487955
TROW,ADSK,pearson,674.4490471189956
TROW,ALB,pearson,613.8323924983133
TROW,ALGN,pearson,650.6013213825744
TROW,AMAT,pearson,625.5428151425349
TROW,AMD,pearson,735.2407076883269
TROW,AME,pearson,744.8480275436739
TROW,AMP,pearson,756.9349803213588
TROW,AMZN,pearson,791.4353548953359
TROW,ANSS,pearson,732.8395922789748
TROW,APA,pearson,682.5369476562327
TROW,APD,pearson,711.0521289223177
TROW,APO,pearson,710.6872155003921
TROW,APTV,pearson,650.1866897145815
TROW,AVB,pearson,696.9752573539081
TROW,AXP,pearson,797.3661373154737
TROW,BA,pearson,628.4427025310716
TROW,BAC,pearson,702.7595107251652
TROW,BBY,pearson,716.1592247137708
TROW,BEN,pearson,757.9852524328202
TROW,BK,pearson,731.057443756058
TROW,BKNG,pearson,660.2563203977962
TROW,BKR,pearson,650.5957689887563
TROW,BLDR,pearson,622.4780613383707
TROW,BLK,pearson,803.6326485399441
TROW,BR,pearson,705.7993869385132
TROW,BRK-B,pearson,605.5638931809258
TROW,BX,pearson,749.8407345573673
TROW,BXP,pearson,704.6831742136293
TROW,C,pearson,700.2025434644892
TROW,CARR,pearson,750.9996004810463
TROW,CAT,pearson,734.4333983004105
TROW,CBRE,pearson,613.5272343967533
TROW,CCL,pearson,726.6417997246242
TROW,CDW,pearson,678.2164852549432
TROW,CFG,pearson,737.5576692229539
TROW,CHRW,pearson,620.3459692615796
TROW,CMI,pearson,711.1338641938863
TROW,COF,pearson,709.2515411270564
TROW,COP,pearson,666.5972067517569
TROW,CPAY,pearson,733.1307129724873
TROW,CPRT,pearson,634.0660555218077
TROW,CSCO,pearson,721.3196752169339
TROW,CSGP,pearson,711.9284584376485
TROW,CSX,pearson,631.9253123849754
TROW,CTAS,pearson,627.1051513545714
TROW,CTSH,pearson,723.7738193446885
TROW,CTVA,pearson,663.5412571373381
TROW,CVX,pearson,621.1809589826836
TROW,CZR,pearson,677.7433340061411
TROW,DAL,pearson,736.872072020547
TROW,DASH,pearson,644.2427644512298
TROW,DAY,pearson,826.4060875921931
TROW,DD,pearson,727.9285997108016
TROW,DE,pearson,687.7679990599416
TROW,DFS,pearson,647.4585026180938
TROW,DIS,pearson,807.5655699489274
TROW,DOV,pearson,795.9192079961688
TROW,DOW,pearson,714.6849472002335
TROW,DRI,pearson,608.1379673601451
TROW,DVN,pearson,697.8716906476551
TROW,EMN,pearson,764.2206593614363
TROW,EMR,pearson,823.7539491796445
TROW,EOG,pearson,644.2065295481481
TROW,EQR,pearson,689.3301653828684
TROW,ESS,pearson,636.4243508079192
TROW,EXPD,pearson,642.541506750411
TROW,F,pearson,617.1341467737808
TROW,FANG,pearson,687.3346450207822
TROW,FAST,pearson,609.4161098872759
TROW,FCX,pearson,612.0192319206368
TROW,FDS,pearson,709.4661151189006
TROW,FDX,pearson,686.6212816343767
TROW,FFIV,pearson,612.7631830600424
TROW,FITB,pearson,777.6791654789506
TROW,FOX,pearson,706.0673151553932
TROW,FOXA,pearson,683.7489779670401
TROW,FRT,pearson,660.2405992933013
